title,price,shipping,sold_date,seller,condition,item_url,graded,grader,grade,auction,best_offer,price_value,shipping_value,total_value,sold_date_value,listing_type,is_best_offer,is_graded,grader_norm,grade_value,card_number_guess
1991 Stadium Club Charter Member #NNO Nolan Ryan,$2.25,$0.00,"Sold Jan 4, 2026",gsquared_collectibles,New,https://www.ebay.com/itm/297389021960,N,,,N,N,2.25,0.0,2.25,2026-01-04,bin,False,False,,,
1991 Topps Stadium Club Charter Member Box Set with Nolan Ryan Medallion,$9.99,$10.99,"Sold Jan 3, 2026",ricdik,New,https://www.ebay.com/itm/116950733734,N,,,Y,N,9.99,10.99,20.98,2026-01-03,auction,False,False,,,
Rickey Henderson 1991 Topps Stadium Club Charter Member Insert MLB Baseball Card,$1.95,$0.00,"Sold Jan 2, 2026",ju634595,New,https://www.ebay.com/itm/375953278991,N,,,N,Y,1.95,0.0,1.95,2026-01-02,bin,True,False,,,
1991 STADIUM CLUB CHARTER MEMBER #NNO NOLAN RYAN TEXAS RANGERS,$1.99,$0.00,"Sold Jan 1, 2026",topps55,New,https://www.ebay.com/itm/397453911399,N,,,N,N,1.99,0.0,1.99,2026-01-01,bin,False,False,,,
"1991 Stadium Club Baseball Charter Member Complete Set: Ryan, Gretzky, Griffey!",$4.50,$4.75,"Sold Jan 1, 2026",js1700,New,https://www.ebay.com/itm/167644840188,N,,,N,Y,4.5,4.75,9.25,2026-01-01,bin,True,False,,,
1991 Topps Stadium Club Charter Member #NNO Fernando Valenzuela Dodgers,$1.29,$0.74,"Sold Jan 1, 2026",arenscar,New,https://www.ebay.com/itm/256182944791,N,,,N,N,1.29,0.74,2.03,2026-01-01,bin,False,False,,,
1991 TOPPS STADIUM CLUB CHARTER MEMBER ONLY NOLAN RYAN BRONZE MEDALLION CARD,$20.00,$8.35,"Sold Dec 31, 2025",differentstrokes79,New,https://www.ebay.com/itm/157567946019,N,,,N,N,20.0,8.35,28.35,2025-12-31,bin,False,False,,,
1991 Stadium Club Charter Member #NNO Fernando Valenzuela - Los Angeles Dodgers,$2.99,$0.00,"Sold Dec 31, 2025",minisnstuff2014,New,https://www.ebay.com/itm/256694312740,N,,,N,Y,2.99,0.0,2.99,2025-12-31,bin,True,False,,,
1991 Topps Stadium Club Charter Member Box Set and 3 other packs included,$17.00,$8.46,"Sold Dec 31, 2025",toddw74,Brand New,https://www.ebay.com/itm/177687592993,N,,,N,Y,17.0,8.46,25.46,2025-12-31,bin,True,False,,3.0,
1991 Stadium Club Charter Member #8 Cecil Fielder,$0.99,$1.50,"Sold Dec 30, 2025",1967dew,New,https://www.ebay.com/itm/326918106194,N,,,N,N,0.99,1.5,2.49,2025-12-30,bin,False,False,,8.0,
1991 Topps Stadium Club Set Cards Nolan Ryan Medalion Key Chain Charter Members,$7.00,$8.65,"Sold Dec 30, 2025",howd49,New,https://www.ebay.com/itm/157563593387,N,,,N,Y,7.0,8.65,15.65,2025-12-30,bin,True,False,,,
1991 STADIUM CLUB CHARTER MEMBERS A.L. MVP RICKEY HENDERSON PSA 10,$45.00,$5.99,"Sold Dec 29, 2025",psa,New,https://www.ebay.com/itm/116940964967,Y,PSA,10,N,N,45.0,5.99,50.99,2025-12-29,bin,False,True,PSA,10.0,
"NOLAN RYAN HUGE YOU U PICK SEE EVERY CARD 100,S HIGH GRADE CARDS",$0.99,$0.99,"Sold Dec 29, 2025",uconnbob38,New,https://www.ebay.com/itm/166846237125,N,,,N,N,0.99,0.99,1.98,2025-12-29,bin,False,True,,,100
1991 Stadium Club - Charter Member - Nolan Ryan - “7th No Hitter” - NrMt,$2.01,$0.00,"Sold Dec 28, 2025",grover46,New,https://www.ebay.com/itm/267501775792,N,,,N,N,2.01,0.0,2.01,2025-12-28,bin,False,False,,,
1991 Topps Stadium Club Charter Member Box Set with Nolan Ryan Medallion,$12.49,$5.89,"Sold Dec 28, 2025",eriktoretto99,New,https://www.ebay.com/itm/406005641854,N,,,N,Y,12.49,5.89,18.38,2025-12-28,bin,True,False,,,
1991 Topps Stadium Club Charter Member KEN GRIFFEY Jr. KEN GRIFFEY Mariners,$0.99,$1.32,"Sold Dec 28, 2025",genx-baseballcards,New,https://www.ebay.com/itm/136872030309,N,,,Y,N,0.99,1.32,2.31,2025-12-28,auction,False,False,,,
1991 STADIUM CLUB CHARTER MEMBERS KEN GRIFFEY JR & SR PSA 9,$15.38,$5.99,"Sold Dec 27, 2025",psa,New,https://www.ebay.com/itm/297847586269,Y,PSA,9,Y,N,15.38,5.99,21.37,2025-12-27,auction,False,True,PSA,9.0,
1991 Stadium Club Charter Member Nolan Ryan #NNO Texas Rangers,$3.00,$0.00,"Sold Dec 27, 2025",rivercitycards_us,New,https://www.ebay.com/itm/197976897186,N,,,N,N,3.0,0.0,3.0,2025-12-27,bin,False,False,,,
1991 Stadium Club Charter Member Nolan Ryan #NNO Texas Rangers,$3.00,$0.00,"Sold Dec 27, 2025",rivercitycards_us,New,https://www.ebay.com/itm/197976897248,N,,,N,N,3.0,0.0,3.0,2025-12-27,bin,False,False,,,
1991 STADIUM CLUB CHARTER MEMBER CRACKED SLAB BCCG 10 KEN GRIFFEY JR SR MARINERS,$8.50,$5.00,"Sold Dec 26, 2025",mvpconsignments,New,https://www.ebay.com/itm/168016656187,N,,,Y,N,8.5,5.0,13.5,2025-12-26,auction,False,True,,10.0,
1991 TOPPS Stadium Club Barry Bonds Charter Member BGS 9.5 Gem Mint,$51.00,$7.95,"Sold Dec 26, 2025",newim9,New,https://www.ebay.com/itm/136872433681,Y,BGS,9.5,Y,N,51.0,7.95,58.95,2025-12-26,auction,False,True,BGS,9.5,
1991 Stadium Club Charter Member - Nolan Ryan No-Hitter,$1.99,$0.00,"Sold Dec 25, 2025",collectiblesfunzone,New,https://www.ebay.com/itm/277460710847,N,,,N,N,1.99,0.0,1.99,2025-12-25,bin,False,False,,,
1991 Stadium Club Ryne Sandberg PSA 8 Cubs Charter Members Card,$4.90,$5.71,"Sold Dec 25, 2025",bobandjudie,New,https://www.ebay.com/itm/389388327074,Y,PSA,8,Y,N,4.9,5.71,10.61,2025-12-25,auction,False,True,PSA,8.0,
1991 Stadium Club Charter Topps Stadium Club Members Only Terry Pendleton,$2.09,$0.00,"Sold Dec 24, 2025",chrondon84,New,https://www.ebay.com/itm/197835103269,N,,,N,Y,2.09,0.0,2.09,2025-12-24,bin,True,False,,,
1991 Stadium Club Charter Member Barry Bonds #3 EX-NM,$0.45,$1.20,"Sold Dec 24, 2025",je16238tif,New,https://www.ebay.com/itm/257267336359,N,,,Y,N,0.45,1.2,1.65,2025-12-24,auction,False,False,,3.0,
1991 Topps Stadium Club Charter Member -#NNO- George Brett - Kansas City Royals,$0.99,$1.75,"Sold Dec 23, 2025",lilslip,New,https://www.ebay.com/itm/366074390350,N,,,N,N,0.99,1.75,2.74,2025-12-23,bin,False,False,,,
RANDY JOHNSON 1991 TOPPS STADIUM CLUB CHARTER MEMBER NO NUMBER FREE SHIPPING,$1.30,$0.00,"Sold Dec 21, 2025",walnutchair19,New,https://www.ebay.com/itm/116867326747,N,,,N,Y,1.3,0.0,1.3,2025-12-21,bin,True,False,,,
BILLY HATCHER 1991 TOPPS STADIUM CLUB CHARTER MEMBER NO NUMBER FREE SHIPPING,$1.30,$0.00,"Sold Dec 21, 2025",walnutchair19,New,https://www.ebay.com/itm/116868412989,N,,,N,Y,1.3,0.0,1.3,2025-12-21,bin,True,False,,,
GEORGE BRETT 1991 Stadium Club Charter Members PSA 10 GEM MINT,$15.57,$4.99,"Sold Dec 21, 2025",columbiasportscard,New,https://www.ebay.com/itm/366053462010,Y,PSA,10,Y,N,15.57,4.99,20.56,2025-12-21,auction,False,True,PSA,10.0,
1991 Topps MLB Stadium Club Charter Member Commemorative Nolan Ryan Medallion,$5.50,$5.50,"Sold Dec 20, 2025",tlynnb15,New,https://www.ebay.com/itm/168000848331,N,,,Y,N,5.5,5.5,11.0,2025-12-20,auction,False,False,,,
WILLIE MCGEE 1991 TOPPS STADIUM CLUB CHARTER MEMBER NO NUMBER FREE SHIPPING,$1.30,$0.00,"Sold Dec 19, 2025",walnutchair19,New,https://www.ebay.com/itm/116867312567,N,,,N,Y,1.3,0.0,1.3,2025-12-19,bin,True,False,,,
1991 Topps Stadium Club - Charter Member 50 Card Set - KEN GRIFFEY JR. - GRETZKY,$7.88,$5.50,"Sold Dec 19, 2025",sportscards4life1982,Brand New,https://www.ebay.com/itm/205513522386,N,,,N,N,7.88,5.5,13.38,2025-12-19,bin,False,False,,,50
1991 Topps Stadium Club Charter Member - #NNO - Randy Johnson - Seattle Mariners,$0.99,$1.75,"Sold Dec 19, 2025",lilslip,New,https://www.ebay.com/itm/366068215619,N,,,N,N,0.99,1.75,2.74,2025-12-19,bin,False,False,,,
1991 Topps Stadium Club Charter Member Jose Offerman Dodgers,$1.25,$1.25,"Sold Dec 19, 2025",lsbeads,New,https://www.ebay.com/itm/116878978378,N,,,N,Y,1.25,1.25,2.5,2025-12-19,bin,True,False,,,
1991 Topps Stadium Club Charter Member Ramon Martinez Dodgers,$1.25,$1.25,"Sold Dec 19, 2025",lsbeads,New,https://www.ebay.com/itm/116879017560,N,,,N,Y,1.25,1.25,2.5,2025-12-19,bin,True,False,,,
1991 STADIUM CLUB CHARTER MEMBERS GEORGE BRETT ROYALS HOF PSA 10,$29.99,$5.00,"Sold Dec 17, 2025",4_sharp_corners,New,https://www.ebay.com/itm/389357691373,Y,PSA,10,Y,N,29.99,5.0,34.99,2025-12-17,auction,False,True,PSA,10.0,
1991 Stadium Club Charter Member No #00 Ken Griffey Jr SP NMT MINT HOF Star,$0.99,$1.25,"Sold Dec 17, 2025",hs588,New,https://www.ebay.com/itm/317345825432,N,,,N,N,0.99,1.25,2.24,2025-12-17,bin,False,False,,,00
